Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2023,Medical College of Wisconsin,Public,Ron Johnson,Campus Speech,Race,Administrator(s),From the Left,No,No,Revoked,No,"Students and faculty petitioned the school to denounce a Wisconsin Association of Scholars-sponsored symposium featuring Johnson (and David Murphy and John Sailer). The symposium would frame DEI as ""politically motivated,"" ""not rooted in evidence,"" and ""unsafe."" The president of the college rescinded the use of college facilities, citing the potential for disruption and the need to maintain safety.","Neutral (Disingenuous). The college president released a statement: ""A fundamental purpose of a university is to facilitate the exchange of ideas, even when those ideas challenge our cherished values or are offensive to members of our university community. However, the exchange of ideas should not disrupt the core functions of a university or jeopardize the safety of our MCW community.""",[],65c150ff79db8200391e90c6
2023,Michigan State University,Public,Pete Buttigieg,Campus Speech,"Environment, Israeli-Palestinian Conflict","Activist(s), Student Group(s), Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"Nonstudent activists protested Buttigieg's stand on the climate crisis and several activists stormed the stage. One was arrested for disorderly conduct. A separate group of protesters outside demanded a ceasefire in Gaza, but did not disrupt the event. Buttigieg finished his remarks.","Honor Roll
Neutral. A university spokesperson said: ""Free speech is a cornerstone of American democracy. As a public university, we value and support individuals' First Amendment rights to free speech. Prior to the start of the forum, all ticketed guests were advised of the university's policy regarding disruptions to the university-sponsored event. Several individuals chose not to adhere to the policy, resulting in one person being arrested and several others being removed by officers from MSU's Department of Police and Public Safety. We thank our Department of Police and Public Safety and other security personnel for their swift response in ensuring the safety and welfare of those in attendance at this evening's event.""",[],65c150ff79db8200391e90cd
2023,Michigan Technological University,Public,Brandon Tatum,Campus Speech,"Gender, Health, Political Views, Race, Scientific Views","Student Group(s), Student(s)",From the Left,Yes,Yes,Disinvitation Attempt,Not Applicable,"The student government denied funding for an event featuring Tatum in order to ""protect our students"" after a student petition claimed that Tatum had made ""questionable remarks"" about homosexuality and transgenderism. Some students circulated a counter-petition asking the administration to allow Tatum to speak. Administrators overruled the student government's decision, citing its obligations under the First Amendment, and Tatum spoke successfully.","Honor Roll
Neutral. The university's general counsel told the student government that “debate or deliberation may not be suppressed because the ideas put forth are thought by some or even by most members of the University community to be offensive, unwise, immoral, or wrong-headed.”",[],65c150ff79db8200391e90d4
2023,New College of Florida,Secular,Scott Atlas,Commencement Speech,"Health, Political Views",Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,Students attempted to shout down Atlas as he delivered his commencement remarks. Atlas finished his speech.,None,[],65c150ff79db8200391e90db
2023,New Mexico State University,Public,Matt Walsh,Campus Speech,Gender,Student(s),From the Left,No,No,Disinvitation Attempt,Not Applicable,"Students protested an event featuring Walsh sponsored by the campus chapter of Young Americans for Freedom, describing Walsh as anti-trans. Numerous students emailed the university's president expressing their concerns about the event and asking that Walsh's invitation be rescinded. The university did not initially release a public response, but ultimately released a statement clarifying that Walsh's views are protected by the First Amendment. A protest that included community members, politicians, and students occurred outside the event and Walsh's presentation proceeded without disruption.","Honor Roll
Neutral. The university issued a statement that included: It’s written into NMSU policy that the free exchange of ideas is a reflection of the university’s public land‐grant heritage, interest in diverse points of view, and commitment to excellence in education and research. The freedom of speech is also recognized and protected by the U.S. Constitution. This includes speech that might be offensive or hurtful. We expect everyone who visits our campus to express their views peacefully and to respect each other’s right to be there. NMSU offers resources to help our community, including walk‐in counseling services at the Aggie Health and Wellness Center.",[],65c150ff79db8200391e90e2
2023,New York University,Secular,Mohammed el-Kurd,Campus Speech,Israeli-Palestinian Conflict,"Administrator(s), Student Group(s)",From the Right,No,No,Substantial Event Disruption,Not Applicable,"After pro-Israel student groups raised safety concerns, the university told the graduate student union, who organized a pro-Palestinian teach-in featuring el-Kurd, it would face disciplinary action if it proceeded with the planned event without following university policy requiring reservation of space. Based on a notification organizers received from university security, organizers said ""security concerns"" were a pretext for not allowing the event to proceed on campus. The event took place off campus.","Neutral (Disingenuous). A university spokesperson responded to reporters: “The characterizations of our actions in that letter [published by pro-Palestinian student groups] are inaccurate statement. To the extent that a student or a student group violates the university’s policies, disciplinary action may be taken, as provided for by those policies. NYU is committed to maintaining a campus that ensures the safety of all of our students while respecting freedom of expression.”",[],65c150ff79db8200391e90e9
2023,"New York University, NYU Law",Secular,Michal Cotler-Wunsh,Campus Speech,Israeli-Palestinian Conflict,"Alumni, Student Group(s), Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"NYU Law Students for Palestine and Jewish Law Students for a Free Palestine called for the cancellation of an event featuring Cotler-Wunsh (and Robert Howse) co-sponsored by NYU’s Jewish Law Students Association, the president's office, and the Bronfman Center for Jewish Life, because Cotler-Wunsh supports the occupation of Palestine. Protesters interrupted Cotler-Wunsh several times during his remarks.","Honor Roll
Neutral. The Dean made the following statement when students heckled disruptively: “The principles of free speech and inquiry are complemented by debate, challenge and protest. . . . While dissent may be vigorous, it must not interfere with the speaker’s ability to communicate — which is exactly why, should those interrupters not have left on their own accord, they would be subject to discipline.”",[],65c150ff79db8200391e90f0
2023,"New York University, NYU Law",Secular,Robert Howse,Campus Speech,Israeli-Palestinian Conflict,"Alumni, Student Group(s), Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"NYU Law Students for Palestine and Jewish Law Students for a Free Palestine called for the cancellation of an event featuring Howse and Michal Cotler-Wunsh co-sponsored by a student group NYU’s Jewish Law Students Association, the president's office, and the Bronfman Center for Jewish Life, because Cotler-Wunsh supports the occupation of Palestine. Protesters interrupted Cotler-Wunsh several times during his remarks.","Honor Roll
Neutral. The Dean made the following statement when students heckled disruptively: “The principles of free speech and inquiry are complemented by debate, challenge and protest. . . . While dissent may be vigorous, it must not interfere with the speaker’s ability to communicate — which is exactly why, should those interrupters not have left on their own accord, they would be subject to discipline.”",[],65c150ff79db8200391e90f7
2023,"Northeastern University, Oakland",Secular,Nina Paley,Campus Speech,Gender,Administrator(s),From the Left,No,No,Revoked,No,The faculty member who invited Paley to speak on campus to an animation art class revoked the invitation because of Paley's stance on transgender issues.,None,[],65c150ff79db8200391e90fe
2023,Northern Arizona University,Public,Charlie Kirk,Campus Speech,"Gender, Political Views",Student(s),From the Left,No,No,Substantial Event Disruption,Not Applicable,"Students protested Kirk's appearance on campus, bringing noisemakers to Kirk's booth on campus, where he was holding an open debate. Protesters objected to Kirk's support for former President Donald Trump and Kirk's views on transgender rights. At the event, Kirk could not be heard over shouting and heckling.",None,[],65c150ff79db8200391e9105
